folder,label,0-1,1-2,2-3,dropped_count
63469c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
63469c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
63469c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
103354n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
103354n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
103354n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
28456n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
28456n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
28456n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
138448c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
138448c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
138448c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
59208n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
59208n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
59208n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
30894n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
30894n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
30894n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
82528c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
82528c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
82528c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
93955n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
93955n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
93955n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
14280n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
14280n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
14280n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
76020e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
76020e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
76020e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
142430c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
142430c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
142430c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
138862c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
138862c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
138862c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13133n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13133n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13133n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
69815n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
69815n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
69815n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
76219n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
76219n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
76219n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
110234e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
110234e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
110234e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
109679n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
109679n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
109679n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
28507n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
28507n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
28507n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
11297c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
11297c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
11297c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
107252c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
107252c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
107252c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
74768e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
74768e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
74768e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13765c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13765c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13765c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
8545c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
8545c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
8545c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
38156n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
38156n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
38156n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
112349c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
112349c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
112349c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
117093n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
117093n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
117093n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
131261n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
131261n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
131261n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
145047e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
145047e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
145047e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
107468n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
107468n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
107468n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
82830n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
82830n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
82830n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
64123c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
64123c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
64123c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
102075c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
102075c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
102075c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
74534n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
74534n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
74534n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
19208c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
19208c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
19208c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
52278e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
52278e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
52278e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
47408n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
47408n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
47408n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
10119e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
10119e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
10119e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
113193n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
113193n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
113193n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
34043c,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
34043c,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
34043c,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13760n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13760n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
13760n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
47404e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
47404e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
47404e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
56124n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
56124n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
56124n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
35809n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
35809n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
35809n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
128542e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
128542e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
128542e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
65353n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
65353n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
65353n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
30282n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
30282n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
30282n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
101245n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
101245n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
101245n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
22938e,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
22938e,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
22938e,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
98710n,E,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
98710n,N,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
98710n,C,"{'num': 0, 'text': []}","{'num': 0, 'text': []}","{'num': 0, 'text': []}",0
